,TextID,Sentiment Scores,GPE Mentions
536,5674,"{'neg': 0.113, 'neu': 0.721, 'pos': 0.166, 'compound': 0.1779}",Arkansas
537,8699,"{'neg': 0.211, 'neu': 0.789, 'pos': 0.0, 'compound': -0.34}",Propaganda
538,8773,"{'neg': 0.0, 'neu': 0.727, 'pos': 0.273, 'compound': 0.6289}",US
539,8933,"{'neg': 0.28, 'neu': 0.72, 'pos': 0.0, 'compound': -0.3612}",Briefing
540,6017,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.7003}",Moscow
541,10534,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",U.S.
542,6754,"{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.7184}",America
543,7438,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Russia
544,9723,"{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.1511}",South Dakota
545,7180,"{'neg': 0.324, 'neu': 0.676, 'pos': 0.0, 'compound': -0.34}",Bikini
546,8801,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Chicago
547,8640,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Russia
548,10042,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.2732}",Mosul
549,5569,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.2732}",US
550,8396,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",France
551,5903,"{'neg': 0.343, 'neu': 0.657, 'pos': 0.0, 'compound': -0.69}",Mexico
552,8265,"{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.2732}",Ohio
553,8527,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.4215}",America
554,9205,"{'neg': 0.235, 'neu': 0.675, 'pos': 0.09, 'compound': -0.4451}",Italy
555,5513,"{'neg': 0.0, 'neu': 0.651, 'pos': 0.349, 'compound': 0.8176}",UK
556,9964,"{'neg': 0.085, 'neu': 0.736, 'pos': 0.178, 'compound': 0.34}",Oregon
557,6616,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4215}",Britain
558,5793,"{'neg': 0.603, 'neu': 0.397, 'pos': 0.0, 'compound': -0.8442}",Rasmea Odeh’s
559,7209,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Russia
560,7015,"{'neg': 0.16, 'neu': 0.84, 'pos': 0.0, 'compound': -0.2263}",Syria
561,8715,"{'neg': 0.759, 'neu': 0.241, 'pos': 0.0, 'compound': -0.743}",US
562,9089,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",China
563,10101,"{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.0772}",US
564,6905,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.1531}",U.S.
565,8024,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Mosul
566,7526,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}",Iraqi City
567,9615,"{'neg': 0.0, 'neu': 0.465, 'pos': 0.535, 'compound': 0.3182}",Israel
568,6609,"{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.34}",Israel
569,10509,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Jerusalem
570,6886,"{'neg': 0.253, 'neu': 0.616, 'pos': 0.13, 'compound': -0.4215}",Photos
571,6541,"{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.4404}",Russia
572,7221,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Ohio
573,8507,"{'neg': 0.241, 'neu': 0.759, 'pos': 0.0, 'compound': -0.2263}",Portugal
574,9824,"{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.5267}",Finland
575,6632,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",The United States Permanently
576,7794,"{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.1027}",America
577,10538,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.5106}",Iraq
578,9280,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Syria
579,8336,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Norway
580,8883,"{'neg': 0.256, 'neu': 0.744, 'pos': 0.0, 'compound': -0.4767}",US
581,6887,"{'neg': 0.077, 'neu': 0.718, 'pos': 0.204, 'compound': 0.3182}",Japan
582,9119,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",North Korea
583,7325,"{'neg': 0.661, 'neu': 0.339, 'pos': 0.0, 'compound': -0.5994}",Washington
584,10529,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",US
585,7330,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Saudi Arabia
586,10036,"{'neg': 0.262, 'neu': 0.537, 'pos': 0.201, 'compound': -0.2263}",Yemen
587,7478,"{'neg': 0.209, 'neu': 0.791, 'pos': 0.0, 'compound': -0.4404}",Michigan
588,8596,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Florida
589,9401,"{'neg': 0.0, 'neu': 0.724, 'pos': 0.276, 'compound': 0.6369}",Pakistan
590,7854,"{'neg': 0.0, 'neu': 0.631, 'pos': 0.369, 'compound': 0.4767}",US
591,10238,"{'neg': 0.0, 'neu': 0.686, 'pos': 0.314, 'compound': 0.4939}",Syria
592,9827,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",California
593,5908,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",US
594,6606,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",America
595,8927,"{'neg': 0.206, 'neu': 0.71, 'pos': 0.084, 'compound': -0.4404}",Saudi Arabia
596,7625,"{'neg': 0.459, 'neu': 0.541, 'pos': 0.0, 'compound': -0.8176}",America
597,6589,"{'neg': 0.279, 'neu': 0.721, 'pos': 0.0, 'compound': -0.4767}",Japan
598,5755,"{'neg': 0.225, 'neu': 0.775, 'pos': 0.0, 'compound': -0.7256}",Japan
599,8919,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Bengaluru
600,7232,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.4215}",Russia
601,6678,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Texas
602,5420,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Aleppo
603,7859,"{'neg': 0.286, 'neu': 0.542, 'pos': 0.172, 'compound': -0.3182}",Russia
604,8550,"{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.128}",North Dakota
605,8354,"{'neg': 0.141, 'neu': 0.859, 'pos': 0.0, 'compound': -0.2023}",Paris
606,10549,"{'neg': 0.233, 'neu': 0.767, 'pos': 0.0, 'compound': -0.7256}",Aliens
607,6949,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.3367}",Russia
608,8997,"{'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.5423}",US
609,9654,"{'neg': 0.283, 'neu': 0.556, 'pos': 0.161, 'compound': -0.2462}",Washington
610,10023,"{'neg': 0.244, 'neu': 0.756, 'pos': 0.0, 'compound': -0.4939}",The Vineyard of the
611,8319,"{'neg': 0.201, 'neu': 0.799, 'pos': 0.0, 'compound': -0.3089}",Russia
612,10378,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Voting
613,7665,"{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.5859}",Boding Ill
614,6115,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Iran
615,7538,"{'neg': 0.223, 'neu': 0.777, 'pos': 0.0, 'compound': -0.3182}",Iraq
616,6010,"{'neg': 0.403, 'neu': 0.597, 'pos': 0.0, 'compound': -0.8442}",Syria
617,5560,"{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.4019}",Lebanon
618,6055,"{'neg': 0.314, 'neu': 0.686, 'pos': 0.0, 'compound': -0.4939}",Propaganda
619,5503,"{'neg': 0.394, 'neu': 0.606, 'pos': 0.0, 'compound': -0.7579}",America
620,9098,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Philadelphia
621,8195,"{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.0129}",Syria
622,6964,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Russia
623,9376,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Spain
624,9767,"{'neg': 0.481, 'neu': 0.519, 'pos': 0.0, 'compound': -0.8807}",Pennsylvania
625,8655,"{'neg': 0.625, 'neu': 0.375, 'pos': 0.0, 'compound': -0.875}",America
626,9230,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Russia
627,10214,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.4576}",Cuba
628,8275,"{'neg': 0.538, 'neu': 0.462, 'pos': 0.0, 'compound': -0.7906}",Rwanda
629,6547,"{'neg': 0.537, 'neu': 0.463, 'pos': 0.0, 'compound': -0.5859}",Philippines
630,6497,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",UK
631,8621,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Turkey
632,9185,"{'neg': 0.405, 'neu': 0.595, 'pos': 0.0, 'compound': -0.5267}",Venezuela
633,6012,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}",US
634,8056,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Moscow
635,10329,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.4019}",England
636,8208,"{'neg': 0.251, 'neu': 0.58, 'pos': 0.168, 'compound': -0.3167}",Russia
637,7401,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Oregon
638,10120,"{'neg': 0.181, 'neu': 0.819, 'pos': 0.0, 'compound': -0.4767}",Syria
639,10472,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Maps
640,10365,"{'neg': 0.427, 'neu': 0.402, 'pos': 0.171, 'compound': -0.7269}",Iran
641,8223,"{'neg': 0.179, 'neu': 0.67, 'pos': 0.151, 'compound': -0.128}",Florida
642,10144,"{'neg': 0.26, 'neu': 0.548, 'pos': 0.192, 'compound': -0.25}",Yemen
643,6178,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",US
644,8736,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.2023}",Russia
645,10310,"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.8402}",Iran
646,7666,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Venezuela
647,9698,"{'neg': 0.31, 'neu': 0.69, 'pos': 0.0, 'compound': -0.7034}",Italy
648,9497,"{'neg': 0.272, 'neu': 0.728, 'pos': 0.0, 'compound': -0.4767}",Sweden
649,10404,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Germany
650,9512,"{'neg': 0.252, 'neu': 0.748, 'pos': 0.0, 'compound': -0.4019}",Russia
651,9063,"{'neg': 0.0, 'neu': 0.657, 'pos': 0.343, 'compound': 0.7783}",China
652,10367,"{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.2732}",the United States
653,7285,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.1027}",US
654,5888,"{'neg': 0.075, 'neu': 0.925, 'pos': 0.0, 'compound': -0.0572}",Syria
655,5943,"{'neg': 0.417, 'neu': 0.583, 'pos': 0.0, 'compound': -0.5106}",America
656,6398,"{'neg': 0.778, 'neu': 0.222, 'pos': 0.0, 'compound': -0.5423}",Washington
657,6290,"{'neg': 0.0, 'neu': 0.592, 'pos': 0.408, 'compound': 0.7845}",Millet
658,8879,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Ireland
659,7864,"{'neg': 0.195, 'neu': 0.805, 'pos': 0.0, 'compound': -0.4404}",Pa.
660,10024,"{'neg': 0.098, 'neu': 0.671, 'pos': 0.232, 'compound': 0.4939}",Florida
661,7595,"{'neg': 0.093, 'neu': 0.61, 'pos': 0.297, 'compound': 0.7184}",Washington
662,6943,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",US
663,7354,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.2023}",U.S.
664,5649,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Dublin City
665,9005,"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.6808}",US
666,9111,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Yemen
667,7294,"{'neg': 0.177, 'neu': 0.64, 'pos': 0.182, 'compound': 0.0258}",Saudi Arabia
668,6389,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Iran
669,9227,"{'neg': 0.368, 'neu': 0.632, 'pos': 0.0, 'compound': -0.5423}",Iraq
670,9183,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Syria
671,5528,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Lebanon
672,9261,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4215}",MOBILE
673,9335,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}",Photo
674,5727,"{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.3382}",Arizona
675,9899,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",UK
676,8196,"{'neg': 0.298, 'neu': 0.702, 'pos': 0.0, 'compound': -0.7783}",Russia
677,8391,"{'neg': 0.319, 'neu': 0.539, 'pos': 0.142, 'compound': -0.5574}",Colombia
678,9009,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.6808}",Japan
679,7902,"{'neg': 0.383, 'neu': 0.617, 'pos': 0.0, 'compound': -0.4767}",Russia
680,7399,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Russia
681,10429,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.296}",Korea
682,9529,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}",Israel
683,8077,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Yemen
684,6683,"{'neg': 0.211, 'neu': 0.789, 'pos': 0.0, 'compound': -0.34}",Hollywood
685,9957,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.25}",Illinois
686,5604,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Russia
687,7760,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Vladivostok
688,6093,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",America
689,8830,"{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.3182}",V.S.
690,7998,"{'neg': 0.434, 'neu': 0.566, 'pos': 0.0, 'compound': -0.7845}",U.S.
691,9877,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",US
692,9328,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",US
693,7907,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",Nebraska
694,8438,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.2023}",America
695,9166,"{'neg': 0.464, 'neu': 0.536, 'pos': 0.0, 'compound': -0.6369}",Progressive
696,6679,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",America
697,6915,"{'neg': 0.301, 'neu': 0.613, 'pos': 0.086, 'compound': -0.5423}",US
698,6106,"{'neg': 0.655, 'neu': 0.345, 'pos': 0.0, 'compound': -0.8225}",Tunisia
699,9211,"{'neg': 0.123, 'neu': 0.877, 'pos': 0.0, 'compound': -0.2732}",Libya
700,6410,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Arkansas
701,9778,"{'neg': 0.191, 'neu': 0.461, 'pos': 0.349, 'compound': 0.34}",Pakistan
702,6813,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.3182}",Podesta
703,8398,"{'neg': 0.198, 'neu': 0.802, 'pos': 0.0, 'compound': -0.5719}",Abedin
704,7042,"{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.5106}",Lynch
705,8546,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Mook
706,8496,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",US
707,6285,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",UK
708,8523,"{'neg': 0.179, 'neu': 0.474, 'pos': 0.347, 'compound': 0.4939}",Russia
709,9860,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}",IOWA
710,8971,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.34}",Fla.
711,8995,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Russia
712,8369,"{'neg': 0.194, 'neu': 0.486, 'pos': 0.319, 'compound': 0.2023}",Oregon
713,9633,"{'neg': 0.464, 'neu': 0.536, 'pos': 0.0, 'compound': -0.8316}",Damascus
714,6608,"{'neg': 0.0, 'neu': 0.637, 'pos': 0.363, 'compound': 0.6908}",Russia
715,6422,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Yemen
716,6153,"{'neg': 0.246, 'neu': 0.59, 'pos': 0.165, 'compound': -0.2732}",US
717,7643,"{'neg': 0.444, 'neu': 0.464, 'pos': 0.093, 'compound': -0.743}",The United States
718,10212,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.3182}",U.S.
719,9495,"{'neg': 0.234, 'neu': 0.702, 'pos': 0.064, 'compound': -0.5994}",Russia
720,6911,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Core Wounds
721,9663,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",US
722,10318,"{'neg': 0.314, 'neu': 0.686, 'pos': 0.0, 'compound': -0.4939}",US
723,6653,"{'neg': 0.235, 'neu': 0.765, 'pos': 0.0, 'compound': -0.4717}",US
724,10069,"{'neg': 0.462, 'neu': 0.538, 'pos': 0.0, 'compound': -0.8225}",Syria
725,9216,"{'neg': 0.111, 'neu': 0.889, 'pos': 0.0, 'compound': -0.128}",US
726,5828,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",US
727,9118,"{'neg': 0.211, 'neu': 0.789, 'pos': 0.0, 'compound': -0.296}",Pakistan
728,9276,"{'neg': 0.529, 'neu': 0.337, 'pos': 0.135, 'compound': -0.8481}",China
729,6271,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Russia
730,7636,"{'neg': 0.252, 'neu': 0.748, 'pos': 0.0, 'compound': -0.4019}",U.S.
731,8836,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Syria
732,6780,"{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.3182}",Russia
733,8366,"{'neg': 0.196, 'neu': 0.536, 'pos': 0.268, 'compound': 0.0516}",Texas
734,6277,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}",France
735,5895,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Russia
736,10233,"{'neg': 0.401, 'neu': 0.515, 'pos': 0.085, 'compound': -0.8622}",Syria
737,7952,"{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.2023}",Russia
738,10010,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Malaysia
739,7395,"{'neg': 0.532, 'neu': 0.468, 'pos': 0.0, 'compound': -0.8779}",US
740,5581,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Russia
741,7202,"{'neg': 0.211, 'neu': 0.789, 'pos': 0.0, 'compound': -0.34}",Russia
742,8098,"{'neg': 0.277, 'neu': 0.723, 'pos': 0.0, 'compound': -0.3182}",Russia
743,5860,"{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.1531}",Oklahoma
744,8554,"{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.2263}",Benghazi
745,7377,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",South Africa
746,5610,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3595}",US
747,9588,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Arkansas
748,9966,"{'neg': 0.187, 'neu': 0.642, 'pos': 0.171, 'compound': -0.0772}",Douma
749,8632,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Syria
750,8781,"{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.5267}",Saudi Arabia
751,6431,"{'neg': 0.175, 'neu': 0.583, 'pos': 0.242, 'compound': 0.2023}",MASSACHUSETTS
752,9264,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Crimean
753,5317,"{'neg': 0.372, 'neu': 0.37, 'pos': 0.259, 'compound': -0.2103}",US
754,7847,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4019}",Russia
755,8999,"{'neg': 0.0, 'neu': 0.766, 'pos': 0.234, 'compound': 0.7269}",China
756,7091,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",US
757,6405,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",US
758,10128,"{'neg': 0.272, 'neu': 0.564, 'pos': 0.164, 'compound': -0.2732}",Yugoslavia
759,7564,"{'neg': 0.325, 'neu': 0.675, 'pos': 0.0, 'compound': -0.6486}",Russia
760,9594,"{'neg': 0.382, 'neu': 0.618, 'pos': 0.0, 'compound': -0.7783}",US
761,7761,"{'neg': 0.254, 'neu': 0.746, 'pos': 0.0, 'compound': -0.5267}",Mosul
762,8018,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",France
763,8046,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Ottoman Empire
764,6008,"{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.34}",Saudi Arabia
765,9043,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}",Douma
766,7268,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Syria
767,8244,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Estonia
768,6558,"{'neg': 0.328, 'neu': 0.672, 'pos': 0.0, 'compound': -0.6597}",Russia
769,6973,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",America
770,6729,"{'neg': 0.063, 'neu': 0.937, 'pos': 0.0, 'compound': -0.0387}",North Korea
771,8084,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.4019}",Israel
772,9620,"{'neg': 0.328, 'neu': 0.672, 'pos': 0.0, 'compound': -0.5994}",America
773,5385,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",US
774,6974,"{'neg': 0.239, 'neu': 0.373, 'pos': 0.388, 'compound': 0.25}",Michigan
775,9210,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.3612}",US
776,5656,"{'neg': 0.144, 'neu': 0.856, 'pos': 0.0, 'compound': -0.4019}",China
777,7905,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Russia
778,9617,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Turkey
779,6048,"{'neg': 0.193, 'neu': 0.807, 'pos': 0.0, 'compound': -0.4767}",Oakland
780,8851,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.296}",US
781,6279,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",West Ham
782,6479,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Brazil
